Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2262,1165.40557878481,2964.16942595126,4369.9548936164,242.963245221063,123.731051430022,45.0637857475262,2.12516012652628,23.3270013400164,419.42796805914,189.511331272429,96.5102201154174,35.1497528830705,162614.058764019,32558.9418980142,8043.50473603675,516.33580095523,2886.27440250977,18901.0120891374,22303.6222926024,1247.22345815138,5.847401167206,0.274818373196133,0.237167188246491,0.207751721091863,66.7707637981056,29.3449455664404,9.36207904796352,22303.6222926024,5.84740116720659,0.274818373196156,0.23716718824651,0.207751721091879,66.7707637981113,29.3449455664427,9.36207904796424,5.6843418860808,2.25242047235952,0.717648163117701,4.96060153442536e-07,2.47754841650161e-06,1.00287570641923e-05,2.81977550822908e-06,5.58048077459013e-06,7.19711908547129e-06
2263,1165.40558985556,2964.16948142458,4369.95506057157,243.174355272123,123.969616932595,45.1448904868939,2.09386475504607,23.0502225005403,419.417881289967,189.675997112256,96.6963012074243,35.2130145797772,162755.352096572,32621.7180945241,8057.98093840615,509.174211835349,2857.52725360307,18934.5743190806,22301.275784519,1249.86561246097,5.86062246055114,0.275339022033441,0.237571711695134,0.208105231564741,66.9553891642387,29.4516740928668,9.39488788873991,22301.275784519,5.86062246055172,0.275339022033464,0.237571711695152,0.208105231564756,66.9553891642444,29.451674092869,9.39488788874062,5.6417093219352,2.23820961764432,0.714095449438901,4.90722284287125e-07,2.4482977239078e-06,9.91162411170742e-06,2.768512485744e-06,5.47980351250712e-06,7.07784567471915e-06
2264,1165.40560037278,2964.16953412424,4369.955219179,243.381882006979,124.20594414214,45.225237399707,2.06302989708949,22.7767225841579,419.407708631619,189.837867965444,96.8806364308694,35.2756851717714,162894.247208628,32683.905328476,8072.32188946752,502.104098990304,2829.00433302894,18967.8131901321,22298.9216221513,1252.50155359561,5.87378005139039,0.27585671108617,0.237973696038625,0.208456518138427,67.1385255084075,29.5577475974721,9.42749552032667,22298.9216221513,5.87378005139098,0.275856711086193,0.237973696038643,0.208456518138442,67.1385255084131,29.5577475974743,9.42749552032738,5.59907675778959,2.22044604925031,0.705213665241899,4.85449366230877e-07,2.41944493093327e-06,9.79605498304782e-06,2.71806826354699e-06,5.37224693826948e-06,6.90831183950633e-06
2265,1165.40561036414,2964.16958418891,4369.95536985605,243.585856380287,124.440046131553,45.3048311359967,2.03264878471813,22.5064628564467,419.397450933701,189.996967976624,97.0632359826116,35.3377682860774,163030.764814371,32745.507038583,8086.52841853656,495.124494945916,2800.70527611433,19000.7306934188,22296.560464479,1255.1313281126,5.88687429908464,0.276371461012831,0.238373160781295,0.208805597929615,67.3201790098816,29.6631671241485,9.45990235445202,22296.560464479,5.88687429908522,0.276371461012854,0.238373160781312,0.20880559792963,67.3201790098871,29.6631671241507,9.45990235445272,5.58486590307439,2.21334062189271,0.705213665241899,4.8024045931127e-07,2.39098357170251e-06,9.68202488435577e-06,2.68207856648429e-06,5.2920610655273e-06,6.82789625565981e-06
2266,1165.40561985592,2964.16963175034,4369.95551299927,243.786309229564,124.671936028028,45.383676357263,2.00271474924279,22.2394050381628,419.387109037161,190.15332119906,97.2441101018617,35.3992675586652,163164.925549757,32806.5266779077,8100.60135700771,488.234437157512,2772.62968221923,19033.3288249507,22294.1929443274,1257.75498216865,5.89990556313328,0.276883292397019,0.238770125326616,0.209152487965968,67.5003559407994,29.767933790124,9.49210882316383,22294.1929443274,5.89990556313386,0.276883292397041,0.238770125326634,0.209152487965983,67.500355940805,29.7679337901262,9.49210882316453,5.55644419364398,2.20623519453511,0.701660951563099,4.75094639975641e-07,2.36290730566476e-06,9.56950949001503e-06,2.63983685372403e-06,5.21312925918172e-06,6.71455113475605e-06
2267,1165.40562887312,2964.16967693371,4369.95564898532,243.983271273025,124.901627009841,45.4617777355074,1.97322121977368,21.9755112999455,419.376683774409,190.306951592959,97.4232690676761,35.4601866336958,163296.749971059,32866.9677130142,8114.54153818002,481.43296814573,2744.77711573634,19065.6095852064,22291.8196690884,1260.3725615194,5.91287420310283,0.27739222574518,0.239164608975771,0.209497205184877,67.6790626630144,29.8720487842462,9.52411537832488,22291.8196690884,5.91287420310341,0.277392225745203,0.239164608975788,0.209497205184892,67.6790626630199,29.8720487842484,9.52411537832557,5.52802248421358,2.19557705349871,0.696331881044898,4.70011000743105e-07,2.33520991477419e-06,9.45848493237342e-06,2.59823137993561e-06,5.12713330398089e-06,6.58624460479441e-06
2268,1165.40563743946,2964.16971985791,4369.95577817208,244.176773107474,125.129132303195,45.5391399522844,1.94416172179168,21.714744257083,419.366175969417,190.45788302383,97.6007231964924,35.5205291627818,163426.25855345,32926.8336231337,8128.34979708646,474.719135626164,2717.14710707459,19097.5749787256,22289.4412214264,1262.98411151894,5.92578057855746,0.277898281484466,0.239556630926297,0.209839766432282,67.8563056249895,29.9755133652843,9.55592249111437,22289.4412214264,5.92578057855803,0.277898281484488,0.239556630926314,0.209839766432298,67.856305624995,29.9755133652865,9.55592249111506,5.48538992006797,2.18136619878351,0.692779167366098,4.64988649874477e-07,2.30788530074194e-06,9.34892779172033e-06,2.55064405296747e-06,5.03434298570779e-06,6.47674241131378e-06
2269,1165.40564557748,2964.1697606359,4369.9559008995,244.366845206271,125.354465179111,45.6157676977686,1.91552987574031,21.4570669643374,419.355586437841,190.606139260892,97.7764828397064,35.5802988042595,163553.47168963,32986.1278993449,8142.02697032613,468.09199263302,2689.73915362688,19129.2270137101,22287.05815997,1265.58967711958,5.93862504899136,0.278401479960668,0.239946210270801,0.210180188461556,68.0320913587454,30.0783288602507,9.58753065153555,22287.05815997,5.93862504899193,0.278401479960691,0.239946210270818,0.210180188461571,68.0320913587509,30.0783288602528,9.58753065153624,5.47117906535277,2.17426077142591,0.689226453687297,4.60026711049966e-07,2.28092748235777e-06,9.24081508651284e-06,2.51688851099966e-06,4.95933114735775e-06,6.36901421125732e-06
2270,1165.40565330861,2964.16979937499,4369.95601749055,244.55351791734,125.577638950375,45.6916656698405,1.88731939563813,21.2024429108286,419.344915987114,190.751743975525,97.9505583812928,35.6394992224756,163678.409688487,33044.8540437684,8155.57389589967,461.550597636932,2662.55272072198,19160.5677016306,22284.6710199895,1268.18930287177,5.95140797376302,0.27890184143624,0.240333365995744,0.210518487932447,68.2064264768565,30.1804966627419,9.61894036792971,22284.6710199895,5.95140797376359,0.278901841436262,0.240333365995761,0.210518487932462,68.206426476862,30.1804966627441,9.6189403679304,5.45696821063757,2.1600499167107,0.689226453687297,4.55124323054459e-07,2.25433059287944e-06,9.13412426384316e-06,2.48359896279612e-06,4.86946660938764e-06,6.29548007390772e-06
2271,1165.40566065317,2964.16983617713,4369.95612825205,244.73682146125,125.798666968546,45.7668385731886,1.85952408771126,20.9508360149767,419.334165416558,190.894720739775,98.1229602354661,35.6981340870871,163801.092773811,33103.0155687755,8168.9914130479,455.094014657084,2635.58724256068,19191.5990568423,22282.2803140601,1270.78303292414,5.96412971203135,0.279399386088396,0.240718116980293,0.210854681410086,68.3793176694986,30.2820182312995,9.65015216649651,22282.2803140601,5.96412971203191,0.279399386088418,0.240718116980311,0.210854681410101,68.379317669504,30.2820182313017,9.65015216649719,5.40012479177676,2.1564972030319,0.685673740008497,4.50280639470155e-07,2.22808887748804e-06,9.02883319014079e-06,2.43157164445988e-06,4.80486743240945e-06,6.19083382139668e-06
2272,1165.40566763051,2964.16987113916,4369.95623347548,244.916785929354,126.017562621005,45.8412911184275,1.83213784904577,20.7022106195021,419.323335517486,191.035093024896,98.2936988443838,35.7562070723734,163921.541083035,33160.615996211,8182.28036209325,448.72131336781,2608.84212313634,19222.3230962071,22279.8865327113,1273.37091102375,5.97679062269349,0.279894134007292,0.241100481995243,0.211188785364046,68.550771701546,30.3828950877899,9.68116659082034,22279.8865327113,5.97679062269405,0.279894134007314,0.24110048199526,0.211188785364061,68.5507717015514,30.3828950877921,9.68116659082102,5.40012479177676,2.1422863483167,0.680344669490296,4.45494828376403e-07,2.20219669080714e-06,8.92492014210328e-06,2.40572766732375e-06,4.71773590702436e-06,6.07202184430654e-06
2273,1165.40567425898,2964.16990435309,4369.95633343775,245.09344128198,126.234339328065,45.9150280212346,1.80515466625954,20.4565314864827,419.312427073299,191.172884199944,98.4627846758904,35.813721856563,164039.77466602,33217.6588566299,8195.44158428448,442.431569199774,2582.31673713989,19252.7418387224,22277.4901450621,1275.9529805164,5.98939106432446,0.280386105194283,0.241480479701989,0.211520816167459,68.720795409718,30.4831288158047,9.71198420140331,22277.4901450621,5.98939106432502,0.280386105194305,0.241480479702006,0.211520816167474,68.7207954097233,30.4831288158068,9.71198420140399,5.35749222763116,2.1351809209591,0.678568312650896,4.40766072056508e-07,2.17664849448429e-06,8.82236379784886e-06,2.36140080524626e-06,4.64753833705722e-06,5.98657651589865e-06
2274,1165.40568055602,2964.16993590632,4369.9564284019,245.26681734668,126.449010540132,45.9880540015024,1.77856861419355,20.2137637924671,419.301440859581,191.30811753041,98.6302282213029,35.8706821211718,164155.813483881,33274.1476885487,8208.47592164433,436.223863435946,2556.01043084941,19282.8573051582,22275.0915994435,1278.52928434714,6.00193139511855,0.28087531956025,0.24185812865158,0.211850790096187,68.8893956997741,30.5827210590803,9.7426055752044,22275.0915994435,6.0019313951191,0.280875319560272,0.241858128651597,0.211850790096202,68.8893956997794,30.5827210590824,9.74260557520507,5.31485966348555,2.1174173525651,0.675015598972095,4.36093566711361e-07,2.15143885483286e-06,8.7211432282852e-06,2.31777610721975e-06,4.55549396420587e-06,5.88690771996236e-06
2275,1165.40568653822,2964.1699658819,4369.95651861784,245.436943816541,126.661589734919,46.0603737825066,1.75237385462203,19.9738731236449,419.290377644205,191.440816176902,98.7960399932366,35.9270915503551,164269.677407846,33330.086037709,8221.38421682016,430.097283302443,2529.92252300443,19312.6715177004,22272.6913240073,1281.09986506089,6.01441197283225,0.281361796924008,0.242233447283817,0.212178723328047,69.0565795437589,30.6816735199379,9.77303130518488,22272.6913240073,6.0144119728328,0.28136179692403,0.242233447283834,0.212178723328061,69.0565795437642,30.68167351994,9.77303130518555,5.30064880877035,2.1103119252075,0.669686528453894,4.31476522179681e-07,2.1265624405327e-06,8.62123788868847e-06,2.2871055133041e-06,4.48771007795452e-06,5.77352687265097e-06
2276,1165.4056922213,2964.16999435869,4369.956604323,245.603850248547,126.872090414706,46.1319920900922,1.72656463498139,19.7368254710706,419.279238187417,191.571003193867,98.960230523471,35.9829538302719,164381.386218156,33385.4774563567,8234.16731293754,424.050922054407,2504.05230566494,19342.1864996018,22270.2897273212,1283.66476480321,6.02683315472903,0.281845557010782,0.242606453926416,0.212504631942084,69.2223539772944,30.7799879577436,9.8032619998602,22270.2897273212,6.02683315472958,0.281845557010803,0.242606453926433,0.212504631942099,69.2223539772996,30.7799879577457,9.80326199986086,5.27222709933994,2.1032064978499,0.666133814775094,4.26914161664725e-07,2.102014020388e-06,8.52262761048679e-06,2.25078841222076e-06,4.42096954625163e-06,5.67721044208111e-06
2277,1165.40569762023,2964.17002141164,4369.95668574289,245.767566061993,127.080526103662,46.2029136518748,1.70113528711767,19.5025872259434,419.268023241932,191.698701528355,99.1228103608564,36.0382726484624,164490.959602999,33440.3255025333,8246.82605345684,418.08387905708,2478.39904505545,19371.4042748392,22267.8871989518,1286.22402532115,6.03919529752559,0.282326619450745,0.242977166794228,0.212828531917901,69.3867260969203,30.8776661873878,9.83329828285805,22267.8871989518,6.03919529752613,0.282326619450767,0.242977166794245,0.212828531917915,69.3867260969256,30.8776661873899,9.83329828285872,5.25801624462474,2.08544292945589,0.664357457935694,4.22405721467278e-07,2.07778846114061e-06,8.42529259324257e-06,2.22101614529738e-06,4.33310925519073e-06,5.59740596961106e-06
2278,1165.40570274922,2964.17004711195,4369.95676309179,245.928120536958,127.286910345205,46.2731431964577,1.6760802260521,19.2711251749407,419.256733553028,191.823934018827,99.2837900692596,36.093051693237,164598.417157485,33494.6337393814,8259.36128203264,412.195259862152,2452.96198239389,19400.3268677784,22265.4841100344,1288.77768796424,6.05149875733977,0.282805003777641,0.243345603988514,0.213150439135025,69.5497030574825,30.9747100777857,9.86314079248284,22265.4841100344,6.05149875734032,0.282805003777663,0.243345603988531,0.213150439135039,69.5497030574877,30.9747100777878,9.8631407924835,5.22959453519434,2.07833750209829,0.659028387417493,4.17950450724769e-07,2.05388072533749e-06,8.32921339682867e-06,2.18571139309226e-06,4.26865733630575e-06,5.48918807336818e-06
2279,1165.40570762175,2964.17007152724,4369.95683657325,246.085542812828,127.491256699423,46.342685452666,1.65139394876464,19.0424064956045,419.24536985863,191.946723394006,99.4431802255497,36.1472946530795,164703.778382648,33548.4057344635,8271.77384237616,406.384176279565,2427.74033470587,19428.9563028451,22263.0808138306,1291.32579368563,6.06374388964003,0.283280729427455,0.243711783496272,0.213470369372333,69.711292069569,31.0711215503973,9.89279018128646,22263.0808138306,6.06374388964057,0.283280729427476,0.243711783496288,0.213470369372347,69.7112920695741,31.0711215503994,9.89279018128711,5.18696197104873,2.07123207474069,0.655475673738692,4.13547611156348e-07,2.03028586925064e-06,8.23437093379264e-06,2.14505573228603e-06,4.20519321328472e-06,5.39742983564204e-06
2280,1165.40571225066,2964.17009472177,4369.95690638063,246.239861886872,127.693578740542,46.4115451487954,1.62707103299523,18.8163987517816,419.233932889398,192.06709227176,99.6009914176224,36.2010052160605,164807.062684493,33601.6450590942,8284.06457812041,400.649746444876,2402.73329562405,19457.2946042034,22260.6776462723,1293.86838304328,6.07593104919638,0.283753815737157,0.244075723189617,0.213788338307517,69.8715003969906,31.1669025777679,9.92224711564527,22260.6776462723,6.07593104919692,0.283753815737178,0.244075723189633,0.213788338307531,69.8715003969958,31.16690257777,9.92224711564592,5.17275111633353,2.05702122002549,0.655475673738692,4.09196476813786e-07,2.00699904084819e-06,8.14074646190464e-06,2.11667153223826e-06,4.12843961559553e-06,5.33606127185282e-06
2281,1165.40571664812,2964.17011675657,4369.95697269765,246.391106612872,127.89389005444,46.4797270118778,1.60310613606236,18.5930698891153,419.222423368815,192.18506315804,99.7572342424633,36.2541870692647,164908.289373072,33654.3552876846,8296.23433268826,394.991094882291,2377.94003617303,19485.3437954404,22258.2749264957,1296.40549620129,6.08806059003292,0.284224281943512,0.244437440825212,0.21410436151659,70.0303353543109,31.2620551820884,9.95151227534351,22258.2749264957,6.08806059003346,0.284224281943533,0.244437440825228,0.214104361516604,70.030335354316,31.2620551820904,9.95151227534416,5.13011855218792,2.04991579266789,0.650146603220492,4.04896333838024e-07,1.98401547781516e-06,8.04832157688352e-06,2.07716619393532e-06,4.06706466087082e-06,5.23258893483701e-06
2282,1165.40572082571,2964.17013768963,4369.95703569882,246.539305699796,128.092204236218,46.5472357669608,1.57949399369898,18.3723882305892,419.21084201327,192.300658445841,99.9119193042499,36.3068438982294,165007.477661593,33706.5399971017,8308.28394916324,389.407352563544,2353.35970553971,19513.1058992578,22255.8729573611,1298.93717293134,6.10013286538173,0.284692147181939,0.24479695404375,0.214418454473445,70.1878043044194,31.3565814337761,9.98058635316281,22255.8729573611,6.10013286538227,0.28469214718196,0.244796954043766,0.214418454473459,70.1878043044245,31.3565814337781,9.98058635316346,5.11590769747272,2.03570493795269,0.648370246381091,4.00646480221251e-07,1.9613305056226e-06,7.95707820529676e-06,2.04967041212925e-06,3.99269019525316e-06,5.15913275644188e-06
2283,1165.40572479442,2964.17015757604,4369.95709554993,246.684487710529,128.28853488781,46.6140761364045,1.55622941890516,18.1543224721219,419.199189532139,192.413900414212,100.065057212492,36.3589793863955,165104.646665567,33758.2027660383,8320.21427016321,383.897656962673,2328.99143182936,19540.5829371702,22253.4720259622,1301.46345261416,6.11214822763833,0.285157430485444,0.245154280369478,0.214730632549444,70.3439146561524,31.4504834500756,10.0094700544781,22253.4720259622,6.11214822763886,0.285157430485464,0.245154280369493,0.214730632549458,70.3439146561575,31.4504834500777,10.0094700544787,5.08748598804232,2.02504679691629,0.64126481902349,3.96446225574346e-07,1.93893953564376e-06,7.86699859762942e-06,2.01691461762175e-06,3.92644329606975e-06,5.04482943196688e-06
