year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,gross.output_0elasticity,temp.increase_0elasticity
2273,0.193434159024462,0,0,0,4033.91395887704,1955.83351480482,1955.83351480482,0,4033.91395887667,1955.83351480477,1955.83351480477,0.0401557804456549,1877.29549359606,97678.196705812,0.00322019442695018,3.48926590519995e-06,1949.5285261972,101436.578053415,0.038477177859077,0.00282724113143919,2.43006591940942e-05,1950.25637380183,101474.448938281,0.0388648885882148,0.00270244939938403,7.56264265776973e-05,1950.40006099773,101481.925175364,0.0389414280549062,0.00264119749683761,0.000169239620399087,1950.33676769968,101478.631940368,0.0389077129054937,1.03604929531211,0.970779949566188,0.949113516109291,0.938295883830116,0,0
2274,0.194260093660579,0,0,0,4060.8059362464,1968.10104676614,1968.10104676614,0,4060.80593624605,1968.10104676609,1968.10104676609,0.0402948631934933,1888.79668433573,98276.8120452262,0.00321177494889688,3.44985297647861e-06,1961.77315946798,102073.883159219,0.0386364904901991,0.00282003743618365,2.40261716156981e-05,1962.50364220256,102111.891228061,0.0390232355224382,0.00269562718982902,7.47721898869036e-05,1962.64862084696,102119.434675752,0.0390999926692516,0.00263456161005371,0.000167327977871162,1962.58664493522,102116.209979796,0.0390671802907396,1.03469398840058,0.969542406874441,0.947914762312346,0.937116429986816,0,0
2275,0.195083902768266,0,0,0,4087.70757291031,1980.36350936208,1980.36350936208,0,4087.70757290999,1980.36350936203,1980.36350936203,0.0404337502609237,1900.28998579869,98875.0182147026,0.00320341129564662,3.41089760594059e-06,1974.01283570955,102710.931776449,0.0387955788126081,0.00281288245998336,2.37548706575758e-05,1974.74593630318,102749.07613078,0.0391813623504433,0.00268885141035273,7.39278703223184e-05,1974.89220209021,102756.686565221,0.0392583325960995,0.00262797102652504,0.000165438528255834,1974.83154301309,102753.530379902,0.0392264116379436,1.03334590782348,0.968311668142608,0.946722664485703,0.935943557152361,0,0
2276,0.195905532501356,0,0,0,4114.61678767894,1992.61989630305,1992.61989630305,0,4114.61678767863,1992.619896303,1992.619896303,0.0405724417190396,1911.7744416921,99472.7654505656,0.0031951030580934,3.37239432583376e-06,1986.24655047872,103347.671636352,0.0389544431406415,0.00280577582115708,2.34867182400899e-05,1986.98225147518,103385.951368033,0.0393392693944169,0.00268212169002588,7.30933493757606e-05,1987.12979999694,103393.628560058,0.0394164482281458,0.00262142538090635,0.000163571006351101,1987.07045709067,103390.540851138,0.0393854074814019,1.03200501582977,0.967087693568871,0.945537182421696,0.934777224959036,0,0
2277,0.196724928966706,0,0,0,4141.53148609772,2004.86919608313,2004.86919608313,0,4141.53148609743,2004.86919608309,2004.86919608309,0.0407109376516364,1923.2490912417,100070.003755784,0.00318684982868157,3.33433773548513e-06,1998.47329411805,103984.050198672,0.0391130838012138,0.00279871714013617,2.32216767507688e-05,1999.21157787592,104022.464389928,0.0394969569881226,0.00267543766015292,7.2268509992924e-05,1999.36040462272,104030.20810507,0.0395743399685552,0.00261492431013652,0.000161725150208499,1999.30237711176,104027.188832494,0.0395441683640459,1.03067127457167,0.965870443371534,0.944358275965381,0.933617393107141,0,0
2278,0.197542038270317,0,0,0,4168.44956062623,2017.11039251057,2017.11039251057,0,4168.44956062597,2017.11039251053,2017.11039251053,0.0408492381549206,1934.71296970214,100666.682926506,0.0031786512014519,3.29672250066102e-06,2010.69205228474,104620.014679157,0.0392715011334703,0.00279170603948629,2.29597090398517e-05,2011.43290097777,104658.56240259,0.0396544254765837,0.00266879895428731,7.14532365595095e-05,2011.58300133831,104666.372401096,0.0397320082306612,0.00260846745345106,0.000159900701102064,2011.52628833573,104663.421519007,0.0397026948371627,1.0293446461142,0.964659877795673,0.943185905020375,0.932464021370452,0,0
2279,0.19835680649846,0,0,0,4195.36889091593,2029.34246459297,2029.34246459297,0,4195.36889091569,2029.34246459293,2029.34246459293,0.0409873433372246,1946.16510824789,101262.752546396,0.0031705067720857,3.25954335260615e-06,2022.90180583636,105255.512043623,0.0394296954884537,0.00278474214392782,2.27007784135953e-05,2023.64520145374,105294.192362229,0.0398116752157823,0.00266220520824582,7.06474148803984e-05,2023.79657071539,105302.068399067,0.039889453437683,0.00260205445239345,0.000158097403481727,2023.74117122312,105299.185855827,0.0398609874601388,1.02802509244436,0.963455957119616,0.942020029554542,0.931317069601513,0,0
2280,0.199169179730084,0,0,0,4222.28734403479,2041.56438673352,2041.56438673352,0,4222.28734403457,2041.56438673349,2041.56438673349,0.0411252533187253,1957.60453416262,101858.16199648,0.00316241613794705,3.22279508725226e-06,2035.10153102658,105890.489018131,0.0395876672287716,0.00277782508035509,2.24448486287635e-05,2035.84745537327,105929.300985316,0.039968706572351,0.00265565606012162,6.98509321625002e-05,2036.00008872228,105937.242810193,0.0400466760224367,0.00259568495082555,0.00015631500493493,2035.94600163155,105934.428548399,0.0400190468001967,1.02671257548012,0.962258641661221,0.940860609605486,0.930176497736774,0,0
2281,0.1999791040294,0,0,0,4249.20277471269,2053.77512872813,2053.77512872813,0,4249.20277471248,2053.7751287281,2053.7751287281,0.0412629682311683,1969.03027083746,102452.860455067,0.00315437889812325,3.18647256434069e-06,2047.29019950248,106524.892088857,0.0397454167282741,0.00277095447785435,2.21918838865154e-05,2048.03863419949,106563.834748454,0.040125519923281,0.0026491511502965,6.90636769957342e-05,2048.1925267213,106571.842105829,0.040203676427062,0.00258935859493712,0.000154553256144065,2048.13975081296,106569.096062331,0.0401768734321454,1.02540705707916,0.961067891783987,0.939707605285902,0.929042265801566,0,0
2282,0.200786525465439,0,0,0,4276.11302556161,2065.9736560359,2065.9736560359,0,4276.11302556141,2065.97365603587,2065.97365603587,0.0414004882175961,1980.44133803132,103046.796911286,0.00314639465346347,3.15057070668607e-06,2059.46677857427,107158.667516122,0.0399029443717354,0.00276412996772062,2.19418488272786e-05,2060.21770505909,107197.739902408,0.040282115655629,0.00264269012145195,6.82855393370727e-05,2060.37285173856,107205.812531505,0.0403604551027453,0.00258307503325433,0.000152811910850767,2060.32138568349,107203.13463743,0.0403344679381263,1.02410849904742,0.959883667902978,0.938560976788749,0.927914333914924,0,0
2283,0.201591390114245,0,0,0,4303.01592733334,2078.15892987841,2078.15892987841,0,4303.01592733316,2078.15892987838,2078.15892987838,0.0415378134320817,1991.83675196691,103639.920170078,0.00313846300661562,3.11508449936619e-06,2071.63023131445,107791.761339544,0.0400602505545441,0.00275735118347342,2.16947085251061e-05,2072.38363084141,107830.962477265,0.0404384941662347,0.00263627261857941,6.751641049298e-05,2072.54002656314,107839.100112088,0.0405170125094523,0.00257683391664743,0.00015109072581661,2072.48986892264,107836.490292858,0.0404918309073714,1.02281686314733,0.958705930490579,0.937420684392269,0.926792662294256,0,0
2284,0.202393644067753,0,0,0,4329.90929917326,2090.32990740776,2090.32990740776,0,4329.90929917309,2090.32990740773,2090.32990740773,0.0416749440394655,2003.21552549252,104232.178860625,0.00313058356206166,3.0800089889534e-06,2083.77951672544,108424.11938677,0.040217335682395,0.00275061776087135,2.14504284823241e-05,2084.53537036618,108463.44829116,0.0405946558614386,0.00262989828898947,6.6756183102756e-05,2084.6930099148,108471.65066051,0.0406733491156662,0.00257063489833755,0.000149389460785843,2084.64415914101,108469.108835865,0.0406489629359605,1.02153211110594,0.957534640082079,0.936286688464857,0.92567721125987,0,0
2285,0.203193233432647,0,0,0,4356.79094888564,2102.48554177387,2102.48554177387,0,4356.79094888548,2102.48554177384,2102.48554177384,0.0418118802150981,2014.57666814725,104823.521439734,0.00312275592615117,3.04533928271015e-06,2095.91358980684,109055.68727697,0.0403742001709942,0.00274392933792569,2.12089746239291e-05,2096.67187845073,109095.142953777,0.0407506011568105,0.00262356678232022,6.60047511210981e-05,2096.83075651124,109103.409781268,0.0408294653981301,0.0025644776339027,0.000147707878446357,2096.78321094755,109100.935865286,0.0408058646265895,1.02025420462275,0.956369757281093,0.935158949469771,0.924567941239348,0,0
2286,0.203990104358978,0,0,0,4383.65867318733,2114.62478249861,2114.62478249861,0,4383.65867318718,2114.62478249859,2114.62478249859,0.0419486221445864,2025.91918652,105413.896210514,0.00311497970713341,3.01107054792844e-06,2108.03140192852,109686.410440244,0.0405308444457614,0.00273728555491289,2.09703132929878e-05,2108.79210628323,109725.991885756,0.0409063304768769,0.00261727775054475,6.52620098037864e-05,2108.95221744134,109734.322889834,0.0409853618415899,0.00255836178128289,0.000146045744397654,2108.90597532283,109731.916790956,0.0409625365883336,1.01898310537735,0.955211242764811,0.934037427969699,0.923464812771786,0,0
2287,0.204784202992556,0,0,0,4410.51025801829,2126.74657506952,2126.74657506952,0,4410.51025801815,2126.7465750695,2126.7465750695,0.0420851700235448,2037.24208386073,106003.25130217,0.00310725451518777,2.97719801093934e-06,2120.1319004258,110316.23409658,0.0406872689415446,0.00273068605438613,2.07344112437388e-05,2120.89500101767,110355.940297649,0.0410618442548612,0.00261103084797775,6.45278556862143e-05,2121.05633976011,110364.335191606,0.0411410389385551,0.00255228700078454,0.000144402827102802,2121.01139921404,110361.996812659,0.0411189794364344,1.01771877503689,0.954059057289105,0.932922084631177,0.922367786511893,0,0
2288,0.205575475542608,0,0,0,4437.34347873176,2138.84986171067,2138.84986171067,0,4437.34347873163,2138.84986171066,2138.84986171066,0.0422215240573502,2048.54436081939,106591.534708425,0.00309957996245281,2.9437169566429e-06,2132.21402936801,110945.103295817,0.0408434741023386,0.00272413048118589,2.05012356383186e-05,2132.97950654269,110984.933229889,0.0412171429324228,0.00260482573128128,6.38021865732011e-05,2133.14206725761,110993.391721888,0.0412964971890477,0.00254625295508412,0.000142778897865639,2133.09842630385,110991.120960109,0.0412751937920642,1.01646117526328,0.952913161693461,0.931812880228873,0.921276823233951,0,0
2289,0.206363868252266,0,0,0,4464.15610043493,2150.93358116977,2150.93358116977,0,4464.15610043481,2150.93358116975,2150.93358116975,0.0423576844609019,2059.82501524222,107178.694276936,0.00309195566305376,2.91062272761933e-06,2144.27672934645,111572.962906632,0.0409994603810062,0.00271761848244955,2.02707540405721e-05,2145.04456326948,111612.915541774,0.041372226959403,0.00259866205946985,6.30849015197271e-05,2145.2083402468,111621.437334864,0.0414517371003657,0.00254025930923102,0.000141173730787658,2145.16599679834,111619.234081926,0.0414311802821158,1.01521026772023,0.951773516905772,0.930709775649718,0.920191883835652,0,0
2290,0.207149327417781,0,0,0,4490.94587824878,2162.9966689993,2162.9966689993,0,4490.94587824867,2162.99666899928,2162.99666899928,0.0424936514583848,2071.0830424412,107764.67772331,0.00308438123312868,2.87791072346225e-06,2156.31893775481,112199.757631116,0.0411552282390114,0.00271114970762015,2.00429344114081e-05,2157.08910841219,112239.831926055,0.0415270967935782,0.00259253949391455,6.23759008164822e-05,2157.25409584402,112248.416718193,0.0416067591868529,0.00253430573064975,0.000139587102735669,2157.21304770743,112246.280860228,0.0415869395389902,1.01396601408014,0.950640083946978,0.929612731896918,0.919112929341792,0,0
2291,0.207931799383744,0,0,0,4517.71055760375,2175.038057594,2175.038057594,0,4517.71055760365,2175.03805759398,2175.03805759398,0.0426294252830374,2082.31743523003,108349.432632979,0.00307685629085321,2.84557640001866e-06,2168.33958882668,112825.432006741,0.0413107781461495,0.00270472380845423,1.98177451035072e-05,2169.11207602552,112865.626910887,0.0416817529004139,0.00258645769834666,6.16750859733939e-05,2169.27826800654,112874.274394958,0.0417615639696649,0.00252839188914148,0.000138018793304938,2169.2385128825,112872.205812589,0.0417424722003867,1.01272837603068,0.949512823935558,0.92852171009382,0.918039920907851,0,0
2292,0.208711230542836,0,0,0,4544.44787451406,2187.05667627222,2187.05667627222,0,4544.44787451396,2187.0566762722,2187.0566762722,0.042765006176924,2093.52718400216,108932.906465264,0.00306938045646396,2.81361526865915e-06,2180.33761371683,113449.930410585,0.0414661105802907,0.00269834043902881,1.95951548562384e-05,2181.11239708594,113490.244864069,0.0418361957528278,0.00258041633886029,6.09823597038086e-05,2181.27978761383,113498.954727909,0.0419161519765501,0.00252251745688488,0.000136468584783785,2181.24132309767,113496.953296271,0.0418977789091027,1.01149731528132,0.948391698091883,0.927436671487654,0.916972819823445,0,0
2293,0.209487567359105,0,0,0,4571.15555584254,2199.05145160306,2199.05145160306,0,4571.15555584245,2199.05145160305,2199.05145160305,0.0429003943907101,2104.71127704382,109515.046569657,0.0030619533522807,2.78202289565295e-06,2192.3119408275,114073.197076303,0.0416212260271226,0.00269199925574758,1.93751327913071e-05,2193.0889998181,114113.630010013,0.0419904258309532,0.00257441508391459,6.02976259109474e-05,2193.25758279396,114122.401936431,0.0420705237416242,0.00251668210843632,0.000134936262123277,2193.22040637618,114120.467525204,0.0420528603128284,1.01027279356959,0.947276667742425,0.926357577453147,0.915911587515651,0,0
2294,0.210260756385969,0,0,0,4597.83131961096,2211.02130768731,2211.02130768731,0,4597.83131961087,2211.0213076873,2211.0213076873,0.0430355901834428,2115.86870080282,110095.800199801,0.00305457460272719,2.75079490152725e-06,2204.26149608862,114695.17610871,0.0417761249799014,0.00268569991734626,1.91576484082933e-05,2205.04080997517,114735.726444331,0.04214444362191,0.00256845360433503,5.96207896740198e-05,2205.21057920397,114744.56011113,0.0422246798051556,0.00251088552072948,0.00013342161290615,2205.17468827077,114742.692584563,0.0422077170639499,1.00905477266717,0.946167694323837,0.925284389496014,0.914856185552221,0,0
2295,0.211030744224595,0,0,0,4624.47287534107,2222.9651658163,2222.9651658163,0,4624.47287534099,2222.96516581629,2222.96516581629,0.0431705938223346,2126.99843956165,110675.1144965,0.00304724383435086,2.71992696019985e-06,2216.1852026179,115315.811466103,0.0419308079392093,0.00267944208489723,1.89426715786103e-05,2216.96675049868,115356.478116149,0.0422982496195813,0.00256253157331425,5.89517572294237e-05,2217.13769968973,115365.373196154,0.0423786207133579,0.00250512737307438,0.000131924427304742,2217.1030915236,115363.572413099,0.0423623498193668,1.00784321438586,0.94506473938689,0.924217069256324,0.913806575644682,0,0
2296,0.211797477565603,0,0,0,4651.07792428655,2234.88194499009,2234.88194499009,0,4651.07792428648,2234.88194499008,2234.88194499008,0.0433054055825507,2138.09947593317,111252.936513501,0.00303996067584129,2.68941479845104e-06,2228.0819812376,115935.046987145,0.0420852754127117,0.00267322542181336,1.87301725418279e-05,2228.86574203555,115975.828855004,0.0424518443243904,0.00255664866641209,5.82904359593009e-05,2229.03786480295,115984.785016085,0.0425323470181792,0.00249940734715578,0.000130444498055375,2229.00453658323,115983.050830022,0.0425167592402961,1.0066380805833,0.943967764600283,0.92315557851175,0.912762719651312,0,0
2297,0.212560903200561,0,0,0,4677.64415975571,2246.77056213418,2246.77056213418,0,4677.64415975565,2246.77056213417,2246.77056213417,0.0434400257470009,2149.17079106747,111829.213228248,0.0030327247580475,2.65925419528236e-06,2239.9507506907,116552.826402107,0.0422395279149237,0.00266704959385119,1.85201219012051e-05,2240.73670315427,116593.722382083,0.042605228243085,0.00255080456155521,5.7636734377637e-05,2240.90999301742,116602.739287178,0.0426858592770981,0.00249372512703107,0.000128981620427256,2240.87794182088,116601.071546249,0.0426709459920878,1.00543933316859,0.942876731754331,0.922099879180705,0.911724579580016,0,0
2298,0.238320968013349,0,0,0,4704.16926744966,2523.32846984721,2523.32846984721,0,4704.1692674496,2523.3284698472,2523.3284698472,0.043574454606135,2413.37580798148,125576.986126963,0.0030255357139942,2.62944098120705e-06,2515.68741450026,130900.642372271,0.04239356596698,0.00266091426911329,1.83124906187496e-05,2516.5679006872,130946.457367729,0.0427584018885254,0.00254499893903593,5.69905621148834e-05,2516.76279566071,130956.598483466,0.0428391580529264,0.00248808039912764,0.00012753559218806,2516.72841155014,130954.809349356,0.0428249107440476,1.00424693410771,0.94179160276452,0.921049933325357,0.910692117591092,0,0
2299,0.214077619005695,0,0,0,4788.88460407108,2278.8078064313,2278.8078064313,0,4788.88460407103,2278.80780643129,2278.80780643129,0.0437086924577412,2179.20409684969,113392.352378,0.0030183931788969,2.59997103767787e-06,2271.92354365805,118216.901028576,0.0425473900964101,0.00265481911805012,1.81072500112326e-05,2272.71672095775,118258.173087487,0.0429113657794765,0.00253923148151065,5.63518299055563e-05,2272.892970919,118267.344049373,0.0429922439136131,0.00248247285223968,0.000126106213576178,2272.86335609243,118265.803076292,0.0429786541692569,1.00306084542878,0.940712339674943,0.920005703154541,0.909665295999885,0,0
2300,0.214830803274856,0,0,0,4811.33386107886,2290.03327777542,2290.03327777542,0,4811.33386107881,2290.03327777541,2290.03327777541,0.0438427396067494,2189.63194508712,113935.151287099,0.00301129679017602,2.5708402963453e-06,2283.13142060683,118800.296277564,0.0427010008369176,0.00264876381346105,1.79043717450222e-05,2283.92651889051,118841.668364522,0.0430641204404057,0.00253350187399762,5.57204495721576e-05,2284.10387249089,118850.89676902,0.043145117432056,0.00247690217752451,0.000124693287264738,2284.07553758574,118849.422392602,0.0431321769444058,1.00188102922719,0.939638904661617,0.918967151026561,0.908644077279348,0,0
